"{""_id"":{""$oid"":""5e6d13663d1e562006d9296c""}","original_text:""walk the world and the universe of dark while you shine your light and be proud who you are.\n#respect #love #warriorface darkness is there to help us to appreciate life. so keep going on faith in yourself and dont look back..... https://t.co/oo8yVxqjIJ""","label:""happy""","process_text:""walk the world and the universe of dark while you shine your light and be proud who you are respect love warriorface darkness is there to help us to appreciate life so keep going on faith in yourself and dont look back""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d136f3d1e562006d9296d""}","original_text:""I LOVE this clip! One of my favorite parts all season. Notice the end where they don't complete the final step as they are too busy staring into each others eyes?🔥🔥🔥🔥 #love #SaveSanditon #sanditonseason2 #sanditonsisterhood #sanditonpbs""","label:""happy""","process_text:""I LOVE this clip One of my favorite parts all season Notice the end where they don t complete the final step as they are too busy staring into each others eyes love SaveSanditon sanditonseason2 sanditonsisterhood sanditonpbs""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13783d1e562006d9296e""}","original_text:""My Dad’s name was Marvin and I lost him when he was just 50. Let’s help this lovely boy find a home. My Dad would have. #shareformarvin🤓 https://t.co/Gsi8LRZ01O""","label:""happy""","process_text:""My Dad is name was Marvin and I lost him when he was just 50 Let is help this lovely boy find a home My Dad would have shareformarvin""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13813d1e562006d9296f""}","original_text:""I’m very excited to finally announce the release of my debut single #PerfectToMe", following all the anticipation," go check it out 27/01/20 on SPOTIFY!https://t.co/sy5BK1J2ME\n#singer #songwriter #single #music #pop #artist #perfect #fun #love #Friends #dreams #Family #friendship https://t.co/oQacdpaOxp""","label:""happy""","process_text:""I am very excited to finally announce the release of my debut single PerfectToMe following all the anticipation go check it out 27 01 20 on SPOTIFY singer songwriter single music pop artist perfect fun love Friends dreams Family friendship""}",,,,,,,
"{""_id"":{""$oid"":""5e6d138a3d1e562006d92970""}","original_text:""No matter how you're feeling"," a little dog gunna love you.\n👈👈👉👉👉👉👉\n#husky #huskyheaven #puppy #love #cute #dogs #Motivation https://t.co/LwH5mitho8""","label:""happy""","process_text:""No matter how you re feeling a little dog gunna love you husky huskyheaven puppy love cute dogs Motivation""}",,,,,,,,
"{""_id"":{""$oid"":""5e6d13933d1e562006d92971""}","original_text:""It was so windy this morning I struggled to keep the camera still on the tripod. The early morning colors over Virginia were simply breathtaking! Have a wonderful day everyone! #sunrise #weather #vivid #SWVA #Virginia #Appalachian #Love https://t.co/AVY2iJRP36""","label:""happy""","process_text:""It was so windy this morning I struggled to keep the camera still on the tripod The early morning colors over Virginia were simply breathtaking Have a wonderful day everyone sunrise weather vivid SWVA Virginia Appalachian Love""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d139c3d1e562006d92972""}","original_text:""@jasonleescottx The Sweetness &amp; The Loveliness‼️🍆😋😍🌟❤️\n#BeautifulSTUD\n😍❤️😋\n#LOVE\n#PureBeauty🍆😍\n#BreathtakingBeautyAndLoveliness❤️😍\n\nRT @jasonleescottx \n\nAVN day 2❤️ https://t.co/WX6NUxIX1b""","label:""happy""","process_text:""The Sweetness amp The Loveliness BeautifulSTUD LOVE PureBeauty BreathtakingBeautyAndLoveliness RT AVN day 2""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13a63d1e562006d92973""}","original_text:""Some people work better by being apart. @allontheboard \n\n#Relationships #Separation #Heartbreak #BrokenHeart #DontGiveUpHope #Life #Love #allontheboard https://t.co/hbZQB0hJwX""","label:""happy""","process_text:""Some people work better by being apart Relationships Separation Heartbreak BrokenHeart DontGiveUpHope Life Love allontheboard""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13b03d1e562006d92974""}","original_text:""#cumslut LiLu@💖👉💋 https://t.co/jlvnj9IIWt 💋👍\n\n#amateur #cumhore LiLu get Sperm on #Tongue ! #cumtribute 4 #sexy #milf ! #bigdick &amp; #swallowcum all I #love -my #life #hack ! #Hot #girl #show #bigcock #worship in new #handjob #adult #fashion #c4s #video #clip !@ #LiLusHandJobs https://t.co/phcx6A3bPE""","label:""happy""","process_text:""cumslut LiLu amateur cumhore LiLu get Sperm on Tongue cumtribute 4 sexy milf bigdick amp swallowcum all I love my life hack Hot girl show bigcock worship in new handjob adult fashion c4s video clip LiLusHandJobs""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13ba3d1e562006d92975""}","original_text:""Wishing everyone an amazing day.❤️ ·\n·\n·\n·\n·\n#positivevibes #positivethinking #love #positivequotes #positivevibesonly #positive #quotes #motivation #positiveenergy #positivity #positivethoughts #life #inspirationalquotes #positivemind #positivemindset #�?https://t.co/BlbFm1XcUM https://t.co/pm7F6EOLap""","label:""happy""","process_text:""Wishing everyone an amazing day positivevibes positivethinking love positivequotes positivevibesonly positive quotes motivation positiveenergy positivity positivethoughts life inspirationalquotes positivemind positivemindset""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13c43d1e562006d92976""}","original_text:""#Happy #TuesdayMotivation #TwitterFriends.\n\nRemember what’s really important to YOU &amp; #create a #happy day. \n\n#AnewMeHealthy #Joyful Mindful of #Happiness. \n\n#TuesdayThoughts #Love  #MentalHealth #JoyTrain\n#SelfLove #Inspiration &amp; #Positivity... #Enjoy!\n\nhttps://t.co/RIojeX9KQb https://t.co/68wGZSQFoF""","label:""happy""","process_text:""Happy TuesdayMotivation TwitterFriends Remember what is really important to YOU amp create a happy day AnewMeHealthy Joyful Mindful of Happiness TuesdayThoughts Love MentalHealth JoyTrain SelfLove Inspiration amp Positivity Enjoy""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13ce3d1e562006d92977""}","original_text:""“Little darling", it’s been a long cold lonely winter.  Little darling, it’s seems like years since you’ve been here. HERE COMES THE SUN DO-DO-DO-DOOO”�? Spring menu launches tomorrow," FIVE-PEE-EM🥗☀️🌷🌼\n\n#Spring #GoodFood #Dinner #Bruntsfield #HumpDayTreat #TheBeatles #Happy https://t.co/mImImfYudm""","label:""happy""","process_text:""Little darling it is been a long cold lonely winter Little darling it is seems like years since you have been here HERE COMES THE SUN DO DO DO DOO Spring menu launches tomorrow FIVE PEE EM Spring GoodFood Dinner Bruntsfield HumpDayTreat TheBeatles Happy""}",,,,,,
"{""_id"":{""$oid"":""5e6d13d83d1e562006d92978""}","original_text:""🥂🍾Perfect topper for a bottle of wine after a candle lit dinner 🍷🍾\n\nhttps://t.co/LJdEren7KS\n\n#dinnerideas #romanceiscoming #love #like #wine #winelover #datenight #online #shoppingqueen #winelovers #Product https://t.co/eyy4U7KNxo""","label:""happy""","process_text:""Perfect topper for a bottle of wine after a candle lit dinner dinnerideas romanceiscoming love like wine winelover datenight online shoppingqueen winelovers Product""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13e33d1e562006d92979""}","original_text:""The strongest and courageous of us all is the one with an Open Heart\nMaria Koszler. #grateful #blessed #love #thankful #gratitude #happy #family #thankyou #happiness #life #motivation #inspiration #instagood�?https://t.co/MPSZPIdVBj""","label:""happy""","process_text:""The strongest and courageous of us all is the one with an Open Heart Maria Koszler grateful blessed love thankful gratitude happy family thankyou happiness life motivation inspiration instagood""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13ee3d1e562006d9297a""}","original_text:""Read the “How to Know God�?#Scripture booklet here: https://t.co/3rcjE3lsjb\n#Bible #Scripture #scripturebooklet #God #Godislove #love #truth #tuesdaymotivation #tuesdaytreat https://t.co/c5qmJs1zv0""","label:""happy""","process_text:""Read the How to Know God Scripture booklet here Bible Scripture scripturebooklet God Godislove love truth tuesdaymotivation tuesdaytreat""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d13f93d1e562006d9297b""}","original_text:""There's shiny things on this dildo and I love it very much. &lt;3 #RandomNaughtiness (via https://t.co/uVetxALjn8)  /  📸 @TheMaxRebel  /  #SubscribingIsCaring  /  #Happy #ValentineDay https://t.co/Wl8yc4zz9D""","label:""happy""","process_text:""There s shiny things on this dildo and I love it very much lt 3 RandomNaughtiness via SubscribingIsCaring Happy ValentineDay""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14023d1e562006d9297c""}","original_text:""@PaulCassidyReal Who wouldn't⁉️‼️\n#BeautifulLovelySuperYummySuperHotties\n❤️❤️😋😋😍😍\nw/ @NikoVangelis\n#LOVE\n#YUM\n#PureBeauty😍😍\n@belamionline\nFULL VIDEO: https://t.co/REb1rJ9Bfw\n\nRT @PaulCassidyReal\n\nWho would like to join us? 😈 https://t.co/g2b4b5p5tx""","label:""happy""","process_text:""Who wouldn t BeautifulLovelySuperYummySuperHotties w LOVE YUM PureBeauty FULL VIDEO RT Who would like to join us""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d140d3d1e562006d9297d""}","original_text:""Turning outgrown special clothing into memory items to keep forever 💙\n#earlybiz #earlybird #shopindie #handmade #TuesdayThoughts #elevenshour #hhlunch #sewing #love #news #thankyou https://t.co/07aMQfGotQ""","label:""happy""","process_text:""Turning outgrown special clothing into memory items to keep forever earlybiz earlybird shopindie handmade TuesdayThoughts elevenshour hhlunch sewing love news thankyou""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14183d1e562006d9297e""}","original_text:""#mentalhealth #bipolar \n\nIt's usually my #DBT day today. But", you know what? This is so much better 💚\n\nI'm so #relaxed," #mindful and less #stressed.\nI've found a #pebble to keep too!\n\nI hope some of my #friends here #love the #sea too. \n\nYou can share this with me 👍💚\n\n#BeKind https://t.co/7ADhmGMBqw""","label:""happy""","process_text:""mentalhealth bipolar It s usually my DBT day today But you know what This is so much better I m so relaxed mindful and less stressed I ve found a pebble to keep too I hope some of my friends here love the sea too You can share this with me BeKind""}",,,,,,,
"{""_id"":{""$oid"":""5e6d14233d1e562006d9297f""}","original_text:""Yippee! Arresting Mason has been nominated in the 2019 Reader's Choice Awards with Still Moments Magazine!!! It's an honor to be on the list! :)  \n@DarleneLF @WildRosePress #bookworm #romance #romanticsuspense #love #HOT \n#MFRWauthor #awards \nhttps://t.co/98CX9SRtP6 https://t.co/Ef77KOHn5y""","label:""happy""","process_text:""Yippee Arresting Mason has been nominated in the 2019 Reader s Choice Awards with Still Moments Magazine It s an honor to be on the list bookworm romance romanticsuspense love HOT MFRWauthor awards""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d142d3d1e562006d92980""}","original_text:""Watch @gregrharvey's broadcast: Listen &amp; Hear / Stuper Tuesday / #Covfefe &amp; Memes / #talk #cbd  #inspire #maga #love #qanon https://t.co/w8lTAUcAJF https://t.co/L5TYSaplPF""","label:""happy""","process_text:""Watch s broadcast Listen amp Hear Stuper Tuesday Covfefe amp Memes talk cbd inspire maga love qanon""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14393d1e562006d92981""}","original_text:""I'm a Top #Writer on @Medium", writing #Satire, #Humor, #MentalHealth, #Politics, #Love. #WritingCommunity Writers," follow me and I'll follow you.\nhttps://t.co/Vwc08mZ4P5""","label:""happy""","process_text:""I m a Top Writer on writing Satire Humor MentalHealth Politics Love WritingCommunity Writers follow me and I ll follow you""}",,,
"{""_id"":{""$oid"":""5e6d14453d1e562006d92982""}","original_text:""Join Millions Around the World for Earth Hour to Unite Humanity Against Climate Change\nPlease Help Retweet\n@EarthHour\nhttps://t.co/HTHUmMtaSg\n\n�?�?�?🌷 🌎\n#Peace #Love #Art #Music #Vegan #rt #nct #BTS #got7 #jimin #exo #follow #news #EarthHour #Connect2Earth""","label:""happy""","process_text:""Join Millions Around the World for Earth Hour to Unite Humanity Against Climate Change Please Help Retweet Peace Love Art Music Vegan rt nct BTS got7 jimin exo follow news EarthHour Connect2Earth""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14513d1e562006d92983""}","original_text:""#sexy &amp; #Sperm #Hungry @💖👉💋 https://t.co/jlvnj9IIWt 💋👍\n\n#hot #cumslut #milf takes #semen shower- #insane #cumshot #video kind of #facial #fashion #makeup ! I #love #bigdick &amp; #swallows ! #cumhore #girl LiLu shows #bigcock #adult #handjob #c4s #clip @  #LiLusHandJobs https://t.co/EKYiHCn50U""","label:""happy""","process_text:""sexy amp Sperm Hungry hot cumslut milf takes semen shower insane cumshot video kind of facial fashion makeup I love bigdick amp swallows cumhore girl LiLu shows bigcock adult handjob c4s clip LiLusHandJobs""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d146a3d1e562006d92985""}","original_text:""Make a night of romance w/ a mini vibrator\nhttps://t.co/f1m8KRVncj\n\n#orgasm #romance #love #ValentinesDay #personal #mini #ValentinesDayGifts #LoverFest #giftforher #sensual #sex #hot https://t.co/XJFzNahZqv""","label:""happy""","process_text:""Make a night of romance w a mini vibrator orgasm romance love ValentinesDay personal mini ValentinesDayGifts LoverFest giftforher sensual sex hot""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14763d1e562006d92986""}","original_text:""200304 HAPPY Teaser Weibo (4480x6720)\nhttps://t.co/73xM9joxOh\nhttps://t.co/SMULoqoXYc\nhttps://t.co/VwNRggU3Db\nhttps://t.co/poTOMQLDmC\n#Taeyeon #태연 #HAPPY https://t.co/9swpbyQRLe""","label:""happy""","process_text:""200304 HAPPY Teaser Weibo 4480x6720 Taeyeon HAPPY""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14823d1e562006d92987""}","original_text:""Today we honor 5 amazing women", @AariMcdonald, @__Amarii2, @dlmcbryde_," @alonsolucia_4 and @teeteestarks.  I’m glad I got the chance to be part of your journey. 🐻⬇️🏀😁👏🤗 #MadeForIt #BearDown #Happy #SeniorDay2020 #Celebration\n\nWhen You Put Your Heart In It - Kenny Rogers https://t.co/TOe1w93X5f""","label:""happy""","process_text:""Today we honor 5 amazing women Amarii2 4 and I am glad I got the chance to be part of your journey MadeForIt BearDown Happy SeniorDay2020 Celebration When You Put Your Heart In It Kenny Rogers""}",,,,,
"{""_id"":{""$oid"":""5e6d14923d1e562006d92988""}","original_text:""No"," we don’t push him. He loves slides and leans forward when he wants to go down. ❤️❤️ #cats #cat #catstagram  #catlover #meow #pets #kitty #catlovers #love #cute #animals #pet #gatos #catlife #gato #ilovemycat #lovecats #catsofinstagram #sundayvibes #CatsOfTwitter https://t.co/446q2EipzL""","label:""happy""","process_text:""No we do not push him He loves slides and leans forward when he wants to go down cats cat catstagram catlover meow pets kitty catlovers love cute animals pet gatos catlife gato ilovemycat lovecats catsofinstagram sundayvibes CatsOfTwitter""}",,,,,,,,
"{""_id"":{""$oid"":""5e6d14a03d1e562006d92989""}","original_text:""suinn was asked who's hes favorite ht member and answered he cudnt choose bc theyre all family so he said if he were to pick one itd be manager joy🙈\n\n#문수�?#moonsuinn #JOY #조이 #레드벨벳 #RedVelvet #핸섬타이거�?#handsometigers https://t.co/uRWbZNupm6""","label:""happy""","process_text:""suinn was asked who s hes favorite ht member and answered he cudnt choose bc theyre all family so he said if he were to pick one itd be manager joy moonsuinn JOY RedVelvet handsometigers""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14ad3d1e562006d9298a""}","original_text:""💗New Release!💗\nScorching Hot #Romance Historical\n\""A great couple. Both overcome past hurts &amp; preconceived notions to find their one true #love.\""  ~ Goodreads\nhttps://t.co/2eTncUyajn\nRead Free With #KindleUnlimited https://t.co/5lIjg1Rz8K""","label:""happy""","process_text:""New Release Scorching Hot Romance Historical A great couple Both overcome past hurts amp preconceived notions to find their one true love Goodreads Read Free With KindleUnlimited""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14b63d1e562006d9298b""}","original_text:""\""Love yourself first and everything falls in line.\"" - Lucille Ball\n#love #loveyourself #forgiveness #vulnerability #bravery #courage #wellness #balance #believeinbalance\nhttps://t.co/XZGaj2hZa6 https://t.co/EgoFjSTPL8""","label:""happy""","process_text:""Love yourself first and everything falls in line Lucille Ball love loveyourself forgiveness vulnerability bravery courage wellness balance believeinbalance""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14bf3d1e562006d9298c""}","original_text:""“Your flaws are perfect for the heart that’s meant to love you.�?�?Trent Shelton"," Football Player\nHappy Valentine’s Day!\nHappy Friday! \nShabbat Shalom!\n#valentinesday2020 #sisters #family\n#love #heart #friends #familytime #actress #actresslife #loveyourselftoo #currentmood https://t.co/BYV4hb1LWS""","label:""happy""","process_text:""Your flaws are perfect for the heart that is meant to love you Trent Shelton Football Player Happy Valentine is Day Happy Friday Shabbat Shalom valentinesday2020 sisters family love heart friends familytime actress actresslife loveyourselftoo currentmood""}",,,,,,,,
"{""_id"":{""$oid"":""5e6d14cb3d1e562006d9298d""}","original_text:""#JeannineLeeLake is running against VP Mike Pence brother #ShesOnTheTicket #GetHerInOffice #WhenWeCareWeDoBetter #TravisRiddick #NoMoreTrumpPenceism #Change #Love #Unity = #GodAlways #ImTravisRiddickAndIApproveThisMessage \n#FromWashingtonDC \n#DCSupports @WashInformer @drolarkb https://t.co/UuWE5oa16s""","label:""happy""","process_text:""JeannineLeeLake is running against VP Mike Pence brother ShesOnTheTicket GetHerInOffice WhenWeCareWeDoBetter TravisRiddick NoMoreTrumpPenceism Change Love Unity GodAlways ImTravisRiddickAndIApproveThisMessage FromWashingtonDC DCSupports""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14d53d1e562006d9298e""}","original_text:""#TAEYEON #HAPPY\nhttps://t.co/HMXseGzqj5\n\nTEASER IMAGE (1)\n#1 https://t.co/HSKW3zVLO7\n#2 https://t.co/gyfuyDI1by\n#3 https://t.co/let2xN9bQ5\n#4 https://t.co/bssmVtU0DP https://t.co/CN7GxEXA9C""","label:""happy""","process_text:""TAEYEON HAPPY TEASER IMAGE 1 1 2 3 4""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14df3d1e562006d9298f""}","original_text:""@Muhamma53074277 @Cynthia55678360 @LisaTruthJohns @rpskataria @mukulnandi1972 @1228erin @melanie_korach @PoloOrtiz9 @BabyGo2014 @BarbaraLoraineN @malvenkaseke1 @LUTLjerry @ReikiArthur @PrachiMalik @Dianne__LadyD @b_and_s_designs @roamingpiscean @JanetNestor @Inspireu2Action @janisexton @Gaurav0801 @Hello2U8 @Lisandre_Moreau @Voieinterieure @gede_prama @pkamla1 @cherylcorless41 @GiGiBclub @loveGoldenHeart @alexdomelle @madblack65 @cassiepullman @Fsxdoll @tmotola @mindfulheal @MohdMuzzammilK @KariJoys @Laurettamylove @mscator @joybellabella @gary_hensel @eralbertson @HOLLYJBIRD @coachmekat @Joan_Kappes @sentii2013 @suziday123 @MyPowertalk @1227erin The #love of spirit is the food for our souls\n\n#JesseLewisChooseLoveMovement\n#LightUpTheLove #LUTL\n#TuesdayThoughts\n#WednesdayWisdom\n#JoyTRAIN #GoldenHearts\n#ChooseLove\n#FamilyTrain\n#StarFishClub\n#IAMChoosingLove https://t.co/eG1IEu4I08""","label:""happy""","process_text:""korach LadyD and s designs Moreau prama hensel Kappes The love of spirit is the food for our souls JesseLewisChooseLoveMovement LightUpTheLove LUTL TuesdayThoughts WednesdayWisdom JoyTRAIN GoldenHearts ChooseLove FamilyTrain StarFishClub IAMChoosingLove""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14f13d1e562006d92991""}","original_text:""💡🆙❤️ Let’s #LightUpTheLove as @LadyLakeMusic brings you our latest #news and #projects!! Featuring @lsmheart @lightupthelove @TClax_Music @ITPMark @LarryPascale1 @LoriDiamond @davidmartinezmu #indie #charity #love #NewMusic #Envision #support #RT https://t.co/OfXj6aTiBt""","label:""happy""","process_text:""Let is LightUpTheLove as brings you our latest news and projects Featuring Music indie charity love NewMusic Envision support RT""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d14fb3d1e562006d92992""}","original_text:""Wonderful evening and Good night to everyone 🤙🏄🏻‍♂️🏄‍♀�?😴  #BeachCamping \n#Sunset #Water #Surf #SaltLife #Playa #Ocean #VitaminSea ⁠⁠ ⁠⁠ ⁠⁠ #Goodvibesonly #SweetDreams #Love #TiAmo #Enjoytheview https://t.co/31CwjBIO7W""","label:""happy""","process_text:""Wonderful evening and Good night to everyone BeachCamping Sunset Water Surf SaltLife Playa Ocean VitaminSea Goodvibesonly SweetDreams Love TiAmo Enjoytheview""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15033d1e562006d92993""}","original_text:""Unyko's Secret"," Philippines Magical Garden nighttime creme👇\nhttps://t.co/Xn08EC7cpd\n\n#NaturalBeauty #NaturalSkincare #marketing #beautyqueen #new #like #love #sheabutterbaby #mango #healthyskin #ebay #online_store #face #rose #herbal #herbs https://t.co/9zmdoHFLcK""","label:""happy""","process_text:""Unyko s Secret Philippines Magical Garden nighttime creme NaturalBeauty NaturalSkincare marketing beautyqueen new like love sheabutterbaby mango healthyskin ebay online store face rose herbal herbs""}",,,,,,,,
"{""_id"":{""$oid"":""5e6d150c3d1e562006d92994""}","original_text:""Happy Birthday to my dad", February 29," 2020. Dad would have been 21 years old today...in Leap Years. Actually would have been 84 You were and still are my HERO! I told you I would salute you and Sri I a cold one when you turned 21!🍻#love #hero #MissingYou #heaven #LeapYear2020 https://t.co/WCsyFmVLY5""","label:""happy""","process_text:""Happy Birthday to my dad February 29 2020 Dad would have been 21 years old today in Leap Years Actually would have been 84 You were and still are my HERO I told you I would salute you and Sri I a cold one when you turned 21 love hero MissingYou heaven LeapYear2020""}",,,,,,,
"{""_id"":{""$oid"":""5e6d15203d1e562006d92996""}","original_text:""Here’s Hands Down The Quickest", Easiest, Sneakiest and Most Effective Way to Make Your Woman Hot, Wet &amp; Horny for You," All The Time\n💋🍆🆓 https://t.co/i47fAm4MDH\n\n#love #girl #girls #ass #music #beautiful #gay #model #beauty #summer #hiphop #brooklyn #usa #women #fashion #life https://t.co/wdZgD1hcFP""","label:""happy""","process_text:""Here is Hands Down The Quickest Easiest Sneakiest and Most Effective Way to Make Your Woman Hot Wet amp Horny for You All The Time love girl girls ass music beautiful gay model beauty summer hiphop brooklyn usa women fashion life""}",,,,,
"{""_id"":{""$oid"":""5e6d152a3d1e562006d92997""}","original_text:""When someone truly understands you",\nacknowledges your uniqueness,\naccepts your weakness and \nworks with you to \nmake each day\nspecial," then\nyou found\ngold and \ndon't\nlet\ngo! \n❤️\n#TuesdayThoughts #TuesdayMorning #IAM #GoldenHearts #Love https://t.co/P0XHmdVYKr""","label:""happy""","process_text:""When someone truly understands you acknowledges your uniqueness accepts your weakness and works with you to make each day special then you found gold and don t let go TuesdayThoughts TuesdayMorning IAM GoldenHearts Love""}",,,,,,
"{""_id"":{""$oid"":""5e6d15363d1e562006d92998""}","original_text:""[insta trans] Joy Instagram Update\n\nEvery time I do a photoshoot such a strong reaction 😭 Because of it I'm always excited 😘 @.espoir_makeup 💛💛""","label:""happy""","process_text:""insta trans Joy Instagram Update Every time I do a photoshoot such a strong reaction Because of it I m always excited espoir makeup""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15423d1e562006d92999""}","original_text:""Loving God\nI pray for all\nFrom this holy place I stand &amp; I pray.\nPlease grant our peace to our mind &amp; calm our troubled heart.\nGive us the strength &amp; clarity of mind to find our purpose &amp; walk the path you've laid out for us.✍🏻\n#Amen\n#holy #strength #prayer #faith #God #love\n🇪🇸👇 https://t.co/ick8qTQULF""","label:""happy""","process_text:""Loving God I pray for all From this holy place I stand amp I pray Please grant our peace to our mind amp calm our troubled heart Give us the strength amp clarity of mind to find our purpose amp walk the path you ve laid out for us Amen holy strength prayer faith God love""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d154e3d1e562006d9299a""}","original_text:""Believe in #Magic", in #love, in #fairy tales, in #hopes, in #miracles, in #peace, in people, in #wishes, and most of all," yourself. Cleanse yourself of negative and choose to live empowered. #Animal #Spirit #Messages https://t.co/LFQnXdCANZ""","label:""happy""",process_text:null}
"{""_id"":{""$oid"":""5e6d15593d1e562006d9299b""}","original_text:""what is the biggest dream in your life?\r#motivational #motivation #motivationalquotes #inspiration #quotes #inspirational #success #love #inspirationalquotes #entrepreneur #quoteoftheday #life #inspire https://t.co/nruMUA8p6V""","label:""happy""","process_text:""what is the biggest dream in your life motivational motivation motivationalquotes inspiration quotes inspirational success love inspirationalquotes entrepreneur quoteoftheday life inspire""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15743d1e562006d9299d""}","original_text:""I know in my #life", with #chronicillness #invisibledisease these #Words speak #truth on my #journey of #healing, to #heal #recovery Not everyone understands battles won underneath, scars, only see #joy to live a fuller life. #Laugh #Smile. Just b/c u can't see it," it is there. https://t.co/m5suFS3YEx""","label:""happy""","process_text:""I know in my life with chronicillness invisibledisease these Words speak truth on my journey of healing to heal recovery Not everyone understands battles won underneath scars only see joy to live a fuller life Laugh Smile Just b c u can t see it it is there""}",,,,
"{""_id"":{""$oid"":""5e6d157f3d1e562006d9299e""}","original_text:""His bow ties help sheltered pups get adopted! 🐶🧵\n\nWatch #OnAPositiveNote Saturdays at 11:30 a.m. on News 12 for more inspiring stories!  \n\n@sirdariusbrown @pruspirit #sirdariusbrown #handmade #fashion #dapper #bowties #love #dogs #pet #positive #oapn #goodnews #positivevibes https://t.co/N8YZn9iQP9""","label:""happy""","process_text:""His bow ties help sheltered pups get adopted Watch OnAPositiveNote Saturdays at 11 30 a m on News 12 for more inspiring stories sirdariusbrown handmade fashion dapper bowties love dogs pet positive oapn goodnews positivevibes""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15883d1e562006d9299f""}","original_text:""A puppy plays with every pup he meets"," but an old dog has few associates.\n👈👈👉👉👉👉👉\n#husky #huskyheaven #puppy #love #baby #cute #beautiful #Motivational https://t.co/PTEuxgSqbq""","label:""happy""","process_text:""A puppy plays with every pup he meets but an old dog has few associates husky huskyheaven puppy love baby cute beautiful Motivational""}",,,,,,,,
"{""_id"":{""$oid"":""5e6d15943d1e562006d929a0""}","original_text:""🥀🌸Every Flowers Blooms \nIn Its Own Time #Quotes 🌸🥀\n\n#Tuesdayvibes #Beautiful #Flowers #CherryBlossom #Sakura #Garden #Spring #Birds #Love #Peace #Music #Travelphotography 🥀🥀\n🥀\nHappy Tuesday Lovely Friends Hope You All Have A Wonderful Day⚘Be Blessed Be Happy Always 😊💕🌸 https://t.co/hnvguB7hh4""","label:""happy""","process_text:""Every Flowers Blooms In Its Own Time Quotes Tuesdayvibes Beautiful Flowers CherryBlossom Sakura Garden Spring Birds Love Peace Music Travelphotography Happy Tuesday Lovely Friends Hope You All Have A Wonderful DayBe Blessed Be Happy Always""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15a13d1e562006d929a1""}","original_text:""#Nature gives us #Strength. Protect it! \n\n#JoyTrain #Joy #GlobalWarming #ClimateChange #IQRTG #Quote #ChooseLove #MentalHealth #Mindfulness #IAM #GoldenHearts #SaturdayMorning #SaturdayMotivation #SaturdayThoughts #ThinkBIGSundayWithMarsha RT @LarrySchardt https://t.co/QvQk6epCQk""","label:""happy""","process_text:""Nature gives us Strength Protect it JoyTrain Joy GlobalWarming ClimateChange IQRTG Quote ChooseLove MentalHealth Mindfulness IAM GoldenHearts SaturdayMorning SaturdayMotivation SaturdayThoughts ThinkBIGSundayWithMarsha RT""}",,,,,,,,,
"{""_id"":{""$oid"":""5e6d15ab3d1e562006d929a2""}","original_text:""Deborah Livingston - Professional Psychic Medium on Shay Parker's Best American Psychics - #DeborahLivingston", #Love, #Relationships,#Psychic, #PsychicMedium, #SpiritualCounselor, #BAP, #ShayParker," #BestAmericanPsychics https://t.co/NPEyTVOwgv https://t.co/Fg2D7h8yR7""","label:""happy""","process_text:""Deborah Livingston Professional Psychic Medium on Shay Parker s Best American Psychics DeborahLivingston Love Relationships Psychic PsychicMedium SpiritualCounselor BAP ShayParker BestAmericanPsychics""}",
