HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.emotion.label,Approve,Reject
3XAOZ9UYS3VSFRLPPFXCCV5UNLG1QW,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3FFJ6VRIL6SIDOAI6QT5D8QKZFI0IR,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:15 PDT 2020,Sat Mar 14 09:20:26 PDT 2020,Tue Mar 17 09:20:26 PDT 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),Be best friends with yourself Learn how to be happy or at least happier when you spend time alone via women happy happiness alone health wellness wellbeing selfcare confidence alonetime,Happy,,
3XAOZ9UYS3VSFRLPPFXCCV5UNLG1QW,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3R2PKQ87N1CFG2HPVVG3B5XX2IJIMK,A2UX51720P2CXB,Submitted,Sat Mar 14 09:20:40 PDT 2020,Sat Mar 14 09:20:47 PDT 2020,Tue Mar 17 09:20:47 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),Be best friends with yourself Learn how to be happy or at least happier when you spend time alone via women happy happiness alone health wellness wellbeing selfcare confidence alonetime,Angry,,
3CKVGCS3QK94LIFKL0IHTQ1L0HUS08,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,336YQZE830I34EMAOBX9MWTSXWD5MX,A3PPZ0USXDFBJ7,Submitted,Sat Mar 14 09:20:46 PDT 2020,Sat Mar 14 09:20:57 PDT 2020,Tue Mar 17 09:20:57 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),It is love that binds is all Our founder maam on site with a school girl sharing her lunch with ma am in Hyderabad bonding love care share children educatingthroughArt,Happy,,
3CKVGCS3QK94LIFKL0IHTQ1L0HUS08,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3BEFOD78WBXL8VIAA6EZH4NEX0I4MR,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:17 PDT 2020,Sat Mar 14 09:20:59 PDT 2020,Tue Mar 17 09:20:59 PDT 2020,,,,102,0% (0/0),0% (0/0),0% (0/0),It is love that binds is all Our founder maam on site with a school girl sharing her lunch with ma am in Hyderabad bonding love care share children educatingthroughArt,Happy,,
3CKVGCS3QK94LIFKL0IHTQ1L0HUS08,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3WR9XG3T68F2NSBN60CAYMQO2BN74J,A1TIO97G4K0ZFF,Submitted,Sat Mar 14 09:19:20 PDT 2020,Sat Mar 14 09:20:39 PDT 2020,Tue Mar 17 09:20:39 PDT 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),It is love that binds is all Our founder maam on site with a school girl sharing her lunch with ma am in Hyderabad bonding love care share children educatingthroughArt,Happy,,
3B6F54KMS6G4S702HJMH7VKV590S1B,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,33CID57109XGKHHLAG817MGJJVW3L3,A2UX51720P2CXB,Submitted,Sat Mar 14 09:19:54 PDT 2020,Sat Mar 14 09:20:13 PDT 2020,Tue Mar 17 09:20:13 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),A very kind person has been in touch having rescued and repaired a bedraggled little toy at our Landmark Pond Cottage in Devon Have you holidayed there recently Do know who might own this little one Please share losttoy RT share Landmarktrust charitytuesday,Excitement,,
3B6F54KMS6G4S702HJMH7VKV590S1B,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3VD82FOHKVSC32G1G1ZUS6O7KDECOR,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:33 PDT 2020,Sat Mar 14 09:23:36 PDT 2020,Tue Mar 17 09:23:36 PDT 2020,,,,243,0% (0/0),0% (0/0),0% (0/0),A very kind person has been in touch having rescued and repaired a bedraggled little toy at our Landmark Pond Cottage in Devon Have you holidayed there recently Do know who might own this little one Please share losttoy RT share Landmarktrust charitytuesday,Happy,,
3B6F54KMS6G4S702HJMH7VKV590S1B,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3XUHV3NRVP2HC0LZXEHWURLWGAE5HO,A1257SFH8W5MCV,Submitted,Sat Mar 14 09:20:36 PDT 2020,Sat Mar 14 09:20:41 PDT 2020,Tue Mar 17 09:20:41 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),A very kind person has been in touch having rescued and repaired a bedraggled little toy at our Landmark Pond Cottage in Devon Have you holidayed there recently Do know who might own this little one Please share losttoy RT share Landmarktrust charitytuesday,Pleasant,,
3XWUWJ18UPU0GHJ48CR1XY7G13JUUT,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,33PPO7FEC0JCC8BCI2H0SFA3T4RID2,A2UX51720P2CXB,Submitted,Sat Mar 14 09:20:23 PDT 2020,Sat Mar 14 09:20:39 PDT 2020,Tue Mar 17 09:20:39 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),From my virtual lecture recording studio All our teachers are committed to ensure you the best learning solution in spite of challenging situations Together we will overcome the situation Stay strong stay positive and safe confidence virtuallecture teaching ksau hs,Excitement,,
3XWUWJ18UPU0GHJ48CR1XY7G13JUUT,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3K3R2QNK8G75I9TV031CPMFOWEZ9UK,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:16 PDT 2020,Sat Mar 14 09:20:39 PDT 2020,Tue Mar 17 09:20:39 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),From my virtual lecture recording studio All our teachers are committed to ensure you the best learning solution in spite of challenging situations Together we will overcome the situation Stay strong stay positive and safe confidence virtuallecture teaching ksau hs,Excitement,,
3XWUWJ18UPU0GHJ48CR1XY7G13JUUT,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3ZV9H2YQQIBWVBTKEUF3GXXZH203WW,A37XA1JSSYORAZ,Submitted,Sat Mar 14 09:20:28 PDT 2020,Sat Mar 14 09:20:50 PDT 2020,Tue Mar 17 09:20:50 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),From my virtual lecture recording studio All our teachers are committed to ensure you the best learning solution in spite of challenging situations Together we will overcome the situation Stay strong stay positive and safe confidence virtuallecture teaching ksau hs,Pleasant,,
38G0E1M86Q90TW84D216TK9ZFASUVI,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3G5F9DBFOU1YAU0E35Z9YPFVTYGHV7,A2JG1NAFYN2PMJ,Submitted,Sat Mar 14 09:19:50 PDT 2020,Sat Mar 14 09:21:15 PDT 2020,Tue Mar 17 09:21:15 PDT 2020,,,,85,0% (0/0),0% (0/0),0% (0/0),makeup glam beauty confidence giveaway I have always dealt with severe depression I have never felt confident except when messing with makeup in a mirror This is the first soundofsirengiveaway all you gotta do is follow and RT to enter for 50 Sephora gift card Ends 3 15,Excitement,,
38G0E1M86Q90TW84D216TK9ZFASUVI,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3IHR8NYAMC5RTYFN2M6RY8H925T4PN,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:28 PDT 2020,Sat Mar 14 09:22:17 PDT 2020,Tue Mar 17 09:22:17 PDT 2020,,,,169,0% (0/0),0% (0/0),0% (0/0),makeup glam beauty confidence giveaway I have always dealt with severe depression I have never felt confident except when messing with makeup in a mirror This is the first soundofsirengiveaway all you gotta do is follow and RT to enter for 50 Sephora gift card Ends 3 15,Excitement,,
38G0E1M86Q90TW84D216TK9ZFASUVI,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3X65QVEQI5R4XHD439J20PKDP89CLA,A1TIO97G4K0ZFF,Submitted,Sat Mar 14 09:19:18 PDT 2020,Sat Mar 14 09:20:11 PDT 2020,Tue Mar 17 09:20:11 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),makeup glam beauty confidence giveaway I have always dealt with severe depression I have never felt confident except when messing with makeup in a mirror This is the first soundofsirengiveaway all you gotta do is follow and RT to enter for 50 Sephora gift card Ends 3 15,Fear,,
3X55NP42FSK3PIYPC6W60JUHG97P3K,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,33TIN5LC09EMZID0A4Y1S7L1S29Y96,AS1NA68JQDBXU,Submitted,Sat Mar 14 09:20:22 PDT 2020,Sat Mar 14 09:20:38 PDT 2020,Tue Mar 17 09:20:38 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),So I have started my narration of Creepypasta stories and would love you to take a look at my first one TheEighthFloor I honestly found it hard work and it is rough around the edges but I would love to know what you would think Subscribe Like Share Rt,Excitement,,
3X55NP42FSK3PIYPC6W60JUHG97P3K,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,36TFCYNS49EQEJ593K0RMACG99OHXA,A1M0D2SFAJAC3H,Submitted,Sat Mar 14 09:19:28 PDT 2020,Sat Mar 14 09:19:44 PDT 2020,Tue Mar 17 09:19:44 PDT 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),So I have started my narration of Creepypasta stories and would love you to take a look at my first one TheEighthFloor I honestly found it hard work and it is rough around the edges but I would love to know what you would think Subscribe Like Share Rt,Pleasant,,
3X55NP42FSK3PIYPC6W60JUHG97P3K,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3X66WABAJ1M0YP3KZPBLUUBBNEA3GX,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:34 PDT 2020,Sat Mar 14 09:23:53 PDT 2020,Tue Mar 17 09:23:53 PDT 2020,,,,259,0% (0/0),0% (0/0),0% (0/0),So I have started my narration of Creepypasta stories and would love you to take a look at my first one TheEighthFloor I honestly found it hard work and it is rough around the edges but I would love to know what you would think Subscribe Like Share Rt,Pleasant,,
3SMIWMMK759D8L893C62FMSDMJUUWS,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,35K3O9HUAGHXUNNMDPMZV0FWDO0FE1,A1ELCU95XTLLS,Submitted,Sat Mar 14 09:19:55 PDT 2020,Sat Mar 14 09:20:06 PDT 2020,Tue Mar 17 09:20:06 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),Who is Good looking actor In Tollywood from both Retweet Prabhas like SSMBBloods AllTimeBlockBusterSLNWhich RR VakeelSaab SSMB27 Prabhas20 Acharya prabhas20Firstlook Prabhas20TitleUpdateSoon Prabhas in top 10 in asian handsome man,Fear,,
3SMIWMMK759D8L893C62FMSDMJUUWS,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,39LOEL67OX9L5AX2GRZX2HUDZVX38H,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:17 PDT 2020,Sat Mar 14 09:20:51 PDT 2020,Tue Mar 17 09:20:51 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),Who is Good looking actor In Tollywood from both Retweet Prabhas like SSMBBloods AllTimeBlockBusterSLNWhich RR VakeelSaab SSMB27 Prabhas20 Acharya prabhas20Firstlook Prabhas20TitleUpdateSoon Prabhas in top 10 in asian handsome man,Happy,,
3SMIWMMK759D8L893C62FMSDMJUUWS,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3PM8NZGV83K3RC4CMANLVO4H0WJXQL,A1M0D2SFAJAC3H,Submitted,Sat Mar 14 09:19:13 PDT 2020,Sat Mar 14 09:19:28 PDT 2020,Tue Mar 17 09:19:28 PDT 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),Who is Good looking actor In Tollywood from both Retweet Prabhas like SSMBBloods AllTimeBlockBusterSLNWhich RR VakeelSaab SSMB27 Prabhas20 Acharya prabhas20Firstlook Prabhas20TitleUpdateSoon Prabhas in top 10 in asian handsome man,Excitement,,
3PKVGQTFJLOPHYBSEJTLV8Q9QSQYRR,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,34FNN24DCRD3YVBO7ELKGRGZ66QY5F,A1RB2RPK7JZSDV,Submitted,Sat Mar 14 09:20:02 PDT 2020,Sat Mar 14 09:20:16 PDT 2020,Tue Mar 17 09:20:16 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),Amazing Day of Sales Training and Confidence Coaching Automotive Sales salestraining confidence coaching believe motivationalspeaker keynotespeaker teambuilding believe speaker conference Association corporate leadership God business,Pleasant,,
3PKVGQTFJLOPHYBSEJTLV8Q9QSQYRR,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,39GHHAVOMKVV7NCP79171CVXT6N4JN,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:04 PDT 2020,Sat Mar 14 09:20:03 PDT 2020,Tue Mar 17 09:20:03 PDT 2020,,,,59,0% (0/0),0% (0/0),0% (0/0),Amazing Day of Sales Training and Confidence Coaching Automotive Sales salestraining confidence coaching believe motivationalspeaker keynotespeaker teambuilding believe speaker conference Association corporate leadership God business,Pleasant,,
3PKVGQTFJLOPHYBSEJTLV8Q9QSQYRR,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3TEM0PF1QA115DUWECSUMBA77AAD02,A1257SFH8W5MCV,Submitted,Sat Mar 14 09:20:20 PDT 2020,Sat Mar 14 09:20:28 PDT 2020,Tue Mar 17 09:20:28 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),Amazing Day of Sales Training and Confidence Coaching Automotive Sales salestraining confidence coaching believe motivationalspeaker keynotespeaker teambuilding believe speaker conference Association corporate leadership God business,Happy,,
3421H3BMAELTI9K7Y2SWU0BR72C9JM,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,33TIN5LC09EMZID0A4Y1S7L1S2A9YI,A3746TDKYH8SJ9,Submitted,Sat Mar 14 09:19:32 PDT 2020,Sat Mar 14 09:23:10 PDT 2020,Tue Mar 17 09:23:10 PDT 2020,,,,218,0% (0/0),0% (0/0),0% (0/0),Put in the work Watch the progress Repeat workit fitness getfit fitspiration urbanfitnessoutdoor makeachange start youcandothis sweat progress motivation fitfam fitspo workout inspiration gym goals fit training transformation instafit weightloss,Excitement,,
3421H3BMAELTI9K7Y2SWU0BR72C9JM,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3YMTUJH0DXKPLQ8UJ3FB3II6R8E4TS,A1NF6PELRKACS9,Submitted,Sat Mar 14 09:19:44 PDT 2020,Sat Mar 14 09:20:06 PDT 2020,Tue Mar 17 09:20:06 PDT 2020,,,,22,0% (0/0),0% (0/0),0% (0/0),Put in the work Watch the progress Repeat workit fitness getfit fitspiration urbanfitnessoutdoor makeachange start youcandothis sweat progress motivation fitfam fitspo workout inspiration gym goals fit training transformation instafit weightloss,Excitement,,
3421H3BMAELTI9K7Y2SWU0BR72C9JM,3ZZSZV2CUFRLLDZOTUC1YXHUHUBGSZ,What emotion does this text convey?,What emotion does this text convey?,"emotion detection, text",$0.01 ,Sat Mar 14 09:18:56 PDT 2020,3,BatchId:3955737;OriginalHitTemplateId:928390866;,3600,259200,Sat Mar 21 09:18:56 PDT 2020,,,3YT88D1N0D250BZ3PGW0SM34UVR3K0,A37XA1JSSYORAZ,Submitted,Sat Mar 14 09:19:53 PDT 2020,Sat Mar 14 09:20:12 PDT 2020,Tue Mar 17 09:20:12 PDT 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),Put in the work Watch the progress Repeat workit fitness getfit fitspiration urbanfitnessoutdoor makeachange start youcandothis sweat progress motivation fitfam fitspo workout inspiration gym goals fit training transformation instafit weightloss,Excitement,,
